Sample in Buffer,Sample in Window,TRIGGER,probe0_pc[31:0],probe1_reset_uart[3:0],probe2_liveness[2:0],probe3_pc_activity[31:0],probe4_nice_csr[31:0],probe5_nice_hs[3:0],probe6_mem_status[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
983,983,0,00000000,d,0,000e51ac,00000000,4,4
984,984,0,00000000,d,0,000e51ac,00000000,4,4
985,985,0,00000000,d,0,000e51ac,00000000,4,4
986,986,0,00000000,d,0,000e51ac,00000000,4,4
987,987,0,00000000,d,0,000e51ac,00000000,4,4
988,988,0,00000000,d,0,000e51ac,00000000,4,4
989,989,0,00000000,d,0,000e51ac,00000000,4,4
990,990,0,00000000,d,0,000e51ac,00000000,4,4
991,991,0,00000000,d,0,000e51ac,00000000,4,4
992,992,0,00000000,d,0,000e51ac,00000000,4,4
993,993,0,00000000,d,0,000e51ac,00000000,4,4
994,994,0,00000000,d,0,000e51ac,00000000,4,4
995,995,0,00000000,d,0,000e51ac,00000000,4,4
996,996,0,00000000,d,0,000e51ac,00000000,4,4
997,997,0,00000000,d,0,000e51ac,00000000,4,4
998,998,0,00000000,d,0,000e51ac,00000000,4,4
999,999,0,00000000,d,0,000e51ac,00000000,4,4
1000,1000,0,00000000,d,0,000e51ac,00000000,4,4
1001,1001,0,00000000,d,0,000e51ac,00000000,4,4
1002,1002,0,00000000,d,0,000e51ac,00000000,4,4
1003,1003,0,00000000,d,0,000e51ac,00000000,4,4
1004,1004,0,00000000,d,0,000e51ac,00000000,4,4
1005,1005,0,00000000,d,0,000e51ac,00000000,4,4
1006,1006,0,00000000,d,0,000e51ac,00000000,4,4
1007,1007,0,00000000,d,0,000e51ac,00000000,4,4
1008,1008,0,00000002,d,0,000e51ad,00000000,4,4
1009,1009,0,00000002,d,0,000e51ad,00000000,4,4
1010,1010,0,00000002,d,0,000e51ad,00000000,4,4
1011,1011,0,00000000,d,0,000e51ae,00000000,4,4
1012,1012,0,00000000,d,0,000e51ae,00000000,4,4
1013,1013,0,00000000,d,0,000e51ae,00000000,4,4
1014,1014,0,00000000,d,0,000e51ae,00000000,4,4
1015,1015,0,00000000,d,0,000e51ae,00000000,4,4
1016,1016,0,00000000,d,0,000e51ae,00000000,4,4
1017,1017,0,00000000,d,0,000e51ae,00000000,4,4
1018,1018,0,00000000,d,0,000e51ae,00000000,4,4
1019,1019,0,00000000,d,0,000e51ae,00000000,4,4
1020,1020,0,00000000,d,0,000e51ae,00000000,4,4
1021,1021,0,00000000,d,0,000e51ae,00000000,4,4
1022,1022,0,00000000,d,0,000e51ae,00000000,4,4
1023,1023,0,00000000,d,0,000e51ae,00000000,4,4
